 1110578.249167 1.441E-30 5.849E-01.05990.352 4332.91230.50-.023520          2 0 2          0 0 1  8  1  8        7  1  7      332230807294713152    51.0   45.0
 1110578.265100 1.497E-27 6.885E-05.06530.352  816.69420.61-.005144          0 6 0          0 0 0  8  6  2        7  3  5      3342338072947131 8    17.0   15.0
 1110578.304039 2.522E-28 1.018E-01.03430.281 2972.82730.55-.040000          3 0 0          0 0 0 11 11  0       11 10  1      234233807260713049    69.0   69.0
 1110578.304041 8.406E-29 1.018E-01.03430.281 2972.82730.55-.040000          3 0 0          0 0 0 11 11  1       11 10  2      232230807260713049    23.0   23.0
 1110578.474983 3.233E-29 2.125E-07.08390.371  552.91140.71-.003950          2 2 0          0 0 0  5  5  0        6  2  5      332230807294713152    33.0   39.0
 1110578.475096 8.340E-30 2.504E-01.05050.281 3650.50900.46-.031840          1 3 1          0 1 0 12  5  8       11  5  7      332230807294713152    25.0   23.0
 1110578.551469 6.131E-26 2.959E-04.09690.472  222.05280.74-.005610          0 2 2          0 0 0  4  1  3        4  0  4      364523807294703152     9.0    9.0
 1110578.624033 1.238E-30 2.199E-04.08120.333 2764.69740.70-.011720          0 3 2          0 1 0  9  3  6        8  4  5      232230807294713152    57.0   51.0
 1110578.713824 1.093E-27 1.304E-03.04970.265 1774.75110.48-.012050          2 0 1          0 0 0 11  4  8       12  2 11      334233807294713152    69.0   75.0
 1110578.729795 1.840E-30 1.136E-02.09740.434 3289.24250.73-.000550          2 2 1          0 2 0  3  2  2        3  0  3      332230807294713155    21.0   21.0
 1110578.741741 1.683E-28 1.110E-01.03980.235 2880.83420.36-.010647         -2-2-2          0 0 0 13 -1 -1       14  4 10      132232477291712250    27.0   29.0
 1110578.756734 3.851E-23 2.931E-01.09510.412  315.77950.73-.012940          2 0 1          0 0 0  4  2  3        4  2  2      365243803567713152     9.0    9.0
 1110578.855498 9.216E-28 1.722E-02.04620.281 2321.90570.51-.031630          0 2 2          0 0 0 10  8  3       11  7  4      232230807294713152    63.0   69.0
 1110578.910847 1.220E-28 1.825E-03.03840.235 2327.91400.39-.024730          2 0 1          0 0 0 13  4 10       14  2 13      334233807294713152    81.0   87.0
 1110578.920725 2.412E-30 7.191E-03.07890.315 3139.47570.70-.013450          3 1 0          0 1 0 10  4  6        9  5  5      332230807294713152    21.0   19.0
 1110578.932107 1.649E-29 4.377E-02.04980.315 3321.01330.51-.027790          2 3 0          0 1 0  9  7  2        9  6  3      334233807294713152    57.0   57.0
 1110578.935024 1.078E-27 1.222E-03.05400.298 1538.14950.41-.010648         -2-2-2          0 0 0 11  6  6       10  3  7      132232477291712250    23.0   21.0
 1110579.002234 1.017E-24 7.521E-02.05540.330  888.63270.53-.019000          1 2 1          0 0 0  7  5  2        6  5  1      365441801562703120    15.0   13.0
 1110579.018282 4.175E-26 4.778E-01.10690.504 1594.74620.75-.005500          2 1 1          0 1 0  1  0  1        0  0  0      464233807294713152     3.0    1.0
 1110579.060968 3.090E-28 1.731E-02.05010.281 2321.81210.41-.010648         -2-2-2          0 0 0 10  8  2       11  7  5      132232477291712250    21.0   23.0
 1110579.102607 2.586E-30 4.721E-04.03230.221 2631.28340.32-.027710          2 0 1          0 0 0 14  4 11       15  2 14      332230807294713152    29.0   31.0
 1110579.122193 4.297E-25 4.747E-04.09100.544   23.79440.76-.010000          0 2 2          0 0 0  2  1  2        1  0  1      365341807262663120    15.0    9.0
 1110579.235522 4.379E-30 3.486E-02.04940.315 3320.92970.50-.027620          2 3 0          0 1 0  9  7  3        9  6  4      332230807294713152    19.0   19.0
 1110579.251652 2.041E-30 1.969E-01.10740.480 3680.45370.76-.005240          2 0 2          1 0 0  1  1  0        1  0  1      332230807294713155     9.0    9.0
 1110579.295741 1.039E-30 2.237E-02.08170.412 3597.86600.70-.014440          3 2 0          0 2 0  4  4  1        4  3  2      332230807294713152    27.0   27.0
 1110579.297179 4.344E-27 3.767E-05.08130.412  383.84250.69-.013140          2 2 0          0 0 0  5  4  2        4  3  1      334233807294713152    11.0    9.0
 1110579.300182 1.527E-29 8.180E-04.06450.333 2495.16580.55-.006510          0 3 2          0 1 0  8  3  6        8  2  7      334243807294713152    51.0   51.0
 1110579.326690 3.479E-26 1.857E-03.07550.300  757.78020.69-.016590          0 2 2          0 0 0  5  5  1        6  4  2      364333807294703152    11.0   13.0
 1110579.366008 5.213E-30 2.766E-01.08840.412 3598.72690.72-.011740          2 2 1          0 2 0  5  3  2        4  3  1      332230807294713152    11.0    9.0
 1110579.373525 3.036E-24 7.483E-02.05440.319  888.59880.52-.024000          1 2 1          0 0 0  7  5  3        6  5  2      363343803562663120    45.0   39.0
 1110579.391530 2.415E-29 4.134E-03.05690.265 2813.51210.61-.024640          0 5 1          0 0 0 12  2 10       12  8  5      3342338072947131 9    75.0   75.0
 1110579.404221 1.255E-28 1.037E-01.04300.250 2927.07520.37-.010648         -2-2-2          0 0 0 13 -1 -1       13  7  7      132232477291712250    27.0   27.0
 1110579.447313 3.053E-30 1.211E-02.02570.195 3291.15030.26-.035160          2 0 1          0 0 0 16  4 13       17  2 16      232230807294713152    33.0   35.0
 1110579.449154 4.805E-28 3.176E-03.06120.281 2144.04630.62-.040000          1 0 2          0 0 0 12  3 10       11  6  5      334233807294713152    75.0   69.0
 1110579.462550 1.128E-27 7.304E-02.07830.250 2629.33450.70-.023250          3 0 0          0 0 0 13  6  7       13  5  8      234233807260713049    81.0   81.0
 1110579.562125 1.886E-30 1.255E-02.06700.281 3323.26980.62-.038600          2 1 1          0 1 0 11  3  8       11  3  9      332230807294713152    23.0   23.0
 1110579.607440 5.009E-26 3.852E-04.07060.350  648.97870.62-.007050          0 4 1          0 0 0  7  5  3        6  3  4      364433807394703152    45.0   39.0
 1110579.653506 7.929E-30 1.048E-02.02740.195 3291.14850.29-.038010          2 0 1          0 0 0 16  3 13       17  1 16      232230807294713152    99.0  105.0
 1110579.661675 1.112E-27 4.287E-02.09090.371 2146.26360.72-.009870          3 1 0          0 1 0  6  2  4        6  1  5      334223807294713152    13.0   13.0
 1110579.690034 5.132E-29 1.653E-02.04300.250 2748.09970.36-.010648         -2-2-2          0 0 0 14 -1 -1       13  6  8      132232477291712250    29.0   27.0
 1110579.717300 2.099E-29 2.088E-03.03980.235 2746.02340.36-.010648         -2-2-2          0 0 0 15 -4 -4       14  4 11      132232477291712250    93.0   87.0
 1110579.816258 2.408E-28 1.237E-01.04280.265 2813.52860.48-.036570          3 0 0          0 0 0 12  9  3       12  8  4      332230807260713049    25.0   25.0
 1110579.818750 8.315E-29 9.692E-05.05640.281 1525.13600.53-.006030          2 0 1          0 0 0 10  4  7       11  2 10      334233807294713152    21.0   23.0
 1110579.832145 6.974E-28 1.194E-01.04270.265 2813.51210.48-.036590          3 0 0          0 0 0 12  9  4       12  8  5      232230807260713049    75.0   75.0
 1110579.964610 1.022E-30 1.209E-01.10470.434 3827.39270.76-.007880          1 0 3          1 0 0  2  1  1        3  1  2      332230807294713152    15.0   21.0
 1110579.965792 2.854E-29 8.119E-04.08140.352 2309.73010.69-.007680          3 1 0          0 1 0  6  4  3        7  1  6      334243807294713152    39.0   45.0
 1110580.009412 1.499E-29 5.981E-03.06090.298 2705.09690.56-.008730          0 3 2          0 1 0  9  3  7       10  0 10      334233807294713152    19.0   21.0
 1110580.018798 4.618E-29 7.793E-04.05400.298 2054.36870.66-.020910          0 4 1          0 0 0  9  9  0       10  7  3      334233807394713152    19.0   21.0
 1110580.042245 1.386E-28 7.796E-04.05400.298 2054.34520.66-.020860          0 4 1          0 0 0  9  9  1       10  7  4      334233807394713152    57.0   63.0
 1110580.046943 6.561E-30 2.302E-03.05810.315 2904.67050.49-.010648         -2-2-2          0 1 0  9  6  3        9  3  6      132232477291712250    57.0   57.0
 1110580.046960 2.044E-23 4.120E-02.10660.480   42.37170.77-.018200          3 0 0          0 0 0  1  0  1        1  1  0      365240803567713036     9.0    9.0
 1110580.170273 6.797E-28 4.098E-02.07840.250 2629.33450.75-.039860          2 0 1          0 0 0 14  3 11       13  5  8      334233807294713152    87.0   81.0
 1110580.211377 5.017E-27 2.755E-04.07030.315 1079.07960.64-.016796          1 2 1          0 0 0  8  5  3        9  1  8      334233807294713110    51.0   57.0
 1110580.317994 5.302E-27 2.338E-03.08550.333 1255.91160.73-.012380          0 0 3          0 0 0  7  3  4        8  5  3      364233807360713049    15.0   17.0
 1110580.339135 5.771E-26 5.857E-04.08320.412  416.20870.69-.008750          1 2 1          0 0 0  5  4  1        5  2  4      3244438015947031 8    11.0   11.0
 1110580.339465 1.715E-30 7.608E-05.03980.235 2551.48350.36-.010648         -2-2-2          0 0 0 13 -3 -3       14  3 12      132232477291712250    81.0   87.0
 1110580.372910 9.522E-27 9.440E-02.10040.434 1739.48360.75-.008420          2 1 1          0 1 0  3  1  2        3  1  3      434233807294713152     7.0    7.0
 1110580.394724 1.076E-25 3.356E-04.09490.400  399.45750.73-.006198          0 2 2          0 0 0  5  2  3        5  1  4      3643438072947031 7    33.0   33.0
 1110580.399709 1.771E-26 5.087E-05.07760.412  382.51690.65-.012950          2 2 0          0 0 0  5  4  1        4  3  2      364233807294713152    33.0   27.0
 1110580.444681 1.728E-30 1.900E-01.06780.250 4174.03860.60-.021140          1 3 1          0 1 0 14  4 10       13  4  9      232230807294713152    87.0   81.0
 1110580.456920 2.527E-26 4.475E-04.07380.300  756.72480.68-.016680          0 2 2          0 0 0  5  5  0        6  4  3      364353807294703152    33.0   39.0
 1110580.665636 1.561E-29 5.197E-08.08710.371  447.25240.73-.000020          0 6 0          0 0 0  6  6  1        6  1  6      332230807294713155    39.0   39.0
 1110580.781623 6.188E-28 2.913E-02.05790.281 2321.81300.56-.023090          3 0 0          0 0 0 12  6  6       11  7  5      334233807260713049    25.0   23.0
 1110580.823993 9.586E-29 1.899E-04.04740.333 1590.69070.48-.019670          1 0 2          0 0 0  8  6  2        8  7  1      334233807294713152    17.0   17.0
 1110580.858407 6.517E-26 9.085E-03.06240.300 1293.63410.57-.003130          2 0 1          0 0 0  9  4  6       10  2  9      324343801594703152    57.0   63.0
 1110580.882071 1.758E-30 1.902E-04.05400.298 2701.88850.41-.010649         -2-2-2          0 0 0 11 -4 -4       10 10  1      132232477291712250    69.0   63.0
 1110580.934844 2.396E-25 1.280E-02.08330.382  757.78020.66-.017700          1 0 2          0 0 0  5  3  3        6  4  2      344363801567663152    11.0   13.0
 1110581.152666 1.440E-27 3.894E-02.05070.265 2433.80040.48-.034610          1 0 2          0 0 0 12  5  8       12  6  7      234233807294713152    75.0   75.0
 1110581.154271 2.230E-30 6.717E-02.04190.250 3877.08860.41-.034980          0 1 3          0 1 0 12  2 10       13  2 11      332230807294713152    75.0   81.0
 1110581.191965 1.139E-28 8.712E-03.06360.265 2437.50190.63-.036450          3 0 0          0 0 0 13  5  9       12  6  6      234233807260713049    27.0   25.0
 1110581.214229 4.211E-29 1.050E-03.08510.333 2337.66670.71-.019474          1 3 1          0 1 0  8  3  5        8  1  8      3342338072947131 8    51.0   51.0
 1110581.245794 9.961E-26 8.503E-03.05970.245  888.63270.61-.029810          2 2 0          0 0 0  6  6  0        6  5  1      324343801594703152    13.0   13.0
 1110581.279381 3.035E-25 8.635E-03.05670.342  888.59880.61-.029760          2 2 0          0 0 0  6  6  1        6  5  2      345443801567703152    39.0   39.0
 1110581.292838 6.584E-28 1.057E-01.03680.221 2631.28340.38-.010649         -2-2-2          0 0 0 16 -1 -1       15  2 14      132232477291712250    33.0   31.0
 1110581.297791 7.179E-30 1.444E-04.08670.371 2041.78040.70-.004960          1 3 1          0 1 0  7  2  5        6  0  6      332230807294713152    15.0   13.0
 1110581.310725 1.980E-27 1.059E-01.01200.221 2631.2688-.13-.034200          1 2 1          0 0 0 16  1 15       15  1 14      334233807294713152    99.0   93.0
 1110581.316730 8.602E-30 3.587E-06.06810.298 1293.01810.64-.012730          1 2 1          0 0 0  9  5  4       10  1  9      332233807294713155    19.0   21.0
 1110581.318517 2.643E-28 1.745E-04.04720.333 1590.69010.48-.019850          1 0 2          0 0 0  8  6  3        8  7  2      334233807294713152    51.0   51.0
 1110581.411254 2.473E-28 4.797E-02.05510.265 2613.10450.54-.028160          0 0 3          0 0 0 12  5  8       12  7  5      364233807360713049    25.0   25.0
 1110581.414099 4.371E-29 3.473E-01.09800.434 3392.74930.75-.009580          2 2 1          0 2 0  4  2  2        3  2  1      334233807294713152    27.0   21.0
 1110581.446145 1.833E-29 3.903E-02.06990.281 3314.85560.64-.026090          3 1 0          0 1 0 11  3  8       11  2  9      334233807294713152    69.0   69.0
 1110581.482392 2.564E-27 1.454E-05.08040.352  586.24350.69-.009056          1 4 0          0 0 0  7  5  2        7  0  7      3342338072947131 8    45.0   45.0
 1110581.483813 2.666E-26 8.692E-03.04350.350 1524.84790.41-.010040          1 4 0          0 0 0 12  4  9       11  1 10      364433807294703152    75.0   69.0
 1110581.507887 2.213E-30 8.374E-02.02860.235 3939.83180.26-.040000          0 1 3          0 1 0 13  2 12       14  2 13      332230807294713152    81.0   87.0
 1110581.529040 1.565E-26 1.158E-03.07230.300  888.63270.64-.015760          3 0 0          0 0 0  7  4  4        6  5  1      364333807260703049    15.0   13.0
 1110581.564896 1.428E-26 2.799E-03.07590.384 1059.64670.66-.016820          0 0 3          0 0 0  6  3  4        7  5  3      364443807360703049    13.0   15.0
 1110581.693432 7.980E-28 9.136E-03.10450.504 1594.74620.75-.002220          3 1 0          0 1 0  1  1  1        0  0  0      434223807294713152     3.0    1.0
 1110581.779896 1.692E-27 1.721E-03.04310.265 1774.75110.51-.012770          0 6 0          0 0 0 13  5  8       12  2 11      234233807294713155    81.0   75.0
 1110581.803392 1.553E-27 1.334E-05.08110.391  416.20870.69-.006750          1 4 0          0 0 0  6  5  1        5  2  4      3342338072947131 8    13.0   11.0
 1110581.812815 1.108E-30 9.241E-02.08180.265 3843.41040.69-.013570          0 1 3          0 1 0 11  4  7       12  4  8      332230807294713152    23.0   25.0
 1110581.816616 1.227E-28 4.633E-02.08850.333 2670.78960.74-.011540          3 1 0          0 1 0  8  4  4        8  3  5      334243807294713152    17.0   17.0
 1110582.017269 2.135E-25 3.710E-03.08510.460  842.35660.72-.020000          0 4 1          0 0 0  8  5  3        7  3  4      344343801562663120    51.0   45.0
 1110582.026753 2.917E-27 3.241E-02.10230.456 1693.64980.75-.006640          3 1 0          0 1 0  2  2  0        2  1  1      334243807294713152     5.0    5.0
 1110582.162834 3.452E-28 3.944E-02.04280.235 2746.02350.42-.031650          0 0 3          0 0 0 13  4 10       14  4 11      364233807360713049    81.0   87.0
 1110582.253090 6.959E-29 1.974E-03.04300.250 2248.06450.36-.010649         -2-2-2          0 0 0 14 -1 -1       13  3 11      132232477291712250    29.0   27.0
 1110582.397605 3.263E-29 7.129E-05.08150.281 1899.00820.73-.018850          0 0 3          0 0 0 11  2 10       11  4  7      364233807360713049    69.0   69.0
 1110582.494073 6.809E-28 6.115E-02.06030.265 2437.50190.56-.018790          0 0 3          0 0 0 11  6  5       12  6  6      264233807360713049    23.0   25.0
 1110582.502890 1.794E-28 4.963E-02.04690.250 2927.94120.47-.032620          3 0 0          0 0 0 13  8  5       13  7  6      232230807260713049    81.0   81.0
 1110582.575147 7.873E-29 4.852E-01.08720.412 3381.70420.69-.010630          2 2 1          0 2 0  5  1  5        4  1  4      334233807294713152    33.0   27.0
 1110582.729888 1.548E-29 1.564E-05.07670.315 1474.98080.70-.025910          0 0 3          0 0 0  9  1  8        9  5  5      362230807360713049    19.0   19.0
 1110582.757865 1.185E-29 1.188E-02.05810.315 3141.04610.45-.010649         -2-2-2          0 1 0 10  6  5        9  5  4      132232477291712250    63.0   57.0
 1110582.802875 2.259E-27 5.732E-05.08050.315  920.16840.70-.020602          1 2 1          0 0 0  8  4  4        9  0  9      334233807294713110    51.0   57.0
 1110582.930851 6.292E-27 3.793E-02.06910.300 2124.95140.62-.025990          2 0 1          0 0 0 12  4  8       12  4  9      334333807294703152    75.0   75.0
 1110582.946567 2.001E-30 7.487E-03.02430.195 3291.15030.30-.040000          0 0 3          0 0 0 17  0 17       17  2 16      232230807260713049    35.0   35.0
 1110582.948281 6.234E-30 7.775E-03.02430.195 3291.14850.30-.040000          0 0 3          0 0 0 17  1 17       17  1 16      262230807360713049   105.0  105.0
 1110582.968179 4.913E-28 9.654E-02.02750.221 2872.27430.25-.038140          0 0 3          0 0 0 14  2 12       15  2 13      264233807360713049    87.0   93.0
 1110583.017314 1.599E-28 9.441E-02.03680.221 2872.58050.36-.010650         -2-2-2          0 0 0 14 -1 -1       15  3 13      132232477291712250    29.0   31.0
 1110583.066504 4.081E-25 9.867E-02.04280.458 1446.12830.40-.027590          1 2 1          0 0 0 11  3  9       10  3  8      363343801567663152    69.0   63.0
 1110583.079836 3.724E-26 3.143E-02.05860.298 1437.96860.51-.004120          1 0 2          0 0 0  9  3  7       10  2  8      364243807294713152    19.0   21.0
 1110583.203878 2.076E-24 1.225E-02.10190.502  142.27850.75-.018000          3 0 0          0 0 0  2  2  0        3  1  3      363363803562663020     5.0    7.0
 1110583.327781 7.274E-29 9.862E-06.05770.281 1327.11000.56-.007720          0 4 1          0 0 0 11  4  8       11  0 11      332230807394713152    69.0   69.0
 1110583.465460 1.657E-26 1.052E-03.08100.333  882.89030.70-.007732          2 2 0          0 0 0  8  4  4        8  1  7      3642338072947131 8    17.0   17.0
 1110583.515173 3.894E-26 2.997E-03.08120.333 1122.70850.70-.022760          0 0 3          0 0 0  7  2  6        8  4  5      364233807360713049    45.0   51.0
 1110583.525965 4.385E-30 9.159E-04.05810.315 2818.39810.45-.010650         -2-2-2          0 1 0 10  5  6        9  2  7      132232477291712250    63.0   57.0
 1110583.595212 6.920E-23 7.339E-01.08330.412  383.84250.69-.015360          2 0 1          0 0 0  4  3  2        4  3  1      365243803567713152     9.0    9.0
 1110583.672787 4.467E-30 1.179E-03.03980.235 2918.24500.36-.010650         -2-2-2          0 0 0 13 -3 -3       14  5 10      132232477291712250    81.0   87.0
 1110583.698505 2.074E-27 6.099E-02.04870.265 2433.80040.44-.037210          1 0 2          0 0 0 11  7  4       12  6  7      332920807294712252    69.0   75.0
 1110583.698505 8.958E-28 2.634E-02.05220.265 2433.80040.50-.026480          0 0 3          0 0 0 11  6  6       12  6  7      364233807360713049    69.0   75.0
 1110583.699482 2.440E-30 1.927E-03.04300.250 3127.86200.37-.010650         -2-2-2          0 0 0 12  9  4       13  8  5      132232477291712250    75.0   81.0
 1110583.723029 1.154E-29 1.609E-04.05720.235 2327.91400.58-.000460          0 4 1          0 0 0 14  4 10       14  2 13      334233807394713152    87.0   87.0
 1110583.723959 1.306E-29 1.331E-03.08970.352 2572.13910.73-.014340          0 1 3          0 1 0  6  2  4        7  4  3      534233807294713152    39.0   45.0
 1110583.761600 2.835E-27 6.785E-03.07610.281 1899.00820.68-.024440          1 0 2          0 0 0 10  5  6       11  4  7      334223807294713152    63.0   69.0
 1110583.803066 1.236E-29 3.782E-02.05490.333 3101.14220.57-.030740          3 1 0          0 1 0  8  7  1        8  6  2      334233807294713152    17.0   17.0
 1110583.828361 3.676E-29 3.749E-02.05470.333 3101.12370.57-.030800          3 1 0          0 1 0  8  7  2        8  6  3      334233807294713152    51.0   51.0
 1110583.883187 9.108E-29 1.001E-04.04640.265 1774.75110.39-.010650         -2-2-2          0 0 0 12  5  8       12  2 11      132232477291712250    75.0   75.0
 1110583.907930 1.073E-29 3.024E-03.02980.281 2915.87430.21-.025870          0 3 2          0 1 0 12  1 12       11  0 11      334233807294713152    75.0   69.0
 1110583.929600 4.081E-30 4.841E-05.09080.391 2053.96860.73-.008410          2 1 1          0 1 0  4  4  0        5  2  3      432230807294713152    27.0   33.0
 1110583.934674 1.953E-30 4.754E-02.05010.281 3833.14440.39-.010650         -2-2-2          0 1 0 12 -4 -4       11  6  5      132232477291712250    75.0   69.0
 1110583.961654 5.994E-30 2.231E-03.05440.315 2690.59360.48-.032310          1 1 2          0 1 0  9  1  9        9  2  8      332230807294713152    19.0   19.0
 1110584.121877 3.506E-29 5.021E-06.08170.333 1050.15770.72-.007660          1 4 0          0 0 0  8  6  2        8  3  5      332230807294713152    17.0   17.0
 1110584.145681 1.517E-29 4.856E-02.07170.221 3472.88130.73-.034560          3 0 0          0 0 0 16  5 12       15  6  9      232230807260713049    99.0   93.0
 1110584.179536 2.530E-27 2.442E-05.07960.333  744.16270.69-.015458          1 4 0          0 0 0  9  4  5        8  1  8      334233807294713110    57.0   51.0
 1110584.191586 1.660E-29 6.981E-04.05840.412 2129.61850.55-.023750          2 3 0          0 1 0  5  5  1        4  4  0      332230807294713152    11.0    9.0
 1110584.212232 4.955E-29 6.946E-04.05790.412 2129.59910.55-.023340          2 3 0          0 1 0  5  5  0        4  4  1      334233807294713152    33.0   27.0
 1110584.269271 5.357E-29 8.894E-05.08260.298 1616.45310.74-.018740          3 0 0          0 0 0 11  3  9       10  4  6      334233807260713049    23.0   21.0
 1110584.277201 1.156E-29 8.334E-02.07640.315 3320.92970.69-.030510          1 1 2          0 1 0 10  3  7        9  6  4      334233807294713152    21.0   19.0
 1110584.305571 7.340E-26 1.058E-03.07910.437  488.13420.70-.027000          3 0 0          0 0 0  5  3  3        4  4  0      325351801562663020    11.0    9.0
 1110584.341038 2.264E-28 9.889E-06.08080.333 1006.11590.69-.021720          0 0 3          0 0 0  7  1  7        8  3  6      364233807360713049    45.0   51.0
 1110584.429834 3.265E-30 2.761E-03.02990.281 2915.89430.21-.025880          0 3 2          0 1 0 12  0 12       11  1 11      232230807294713152    25.0   23.0
 1110584.432798 1.209E-28 1.444E-04.06550.265 1774.75110.62-.019570          0 2 2          0 0 0 11  3  8       12  2 11      334233807294713152    69.0   75.0
 1110584.567003 1.544E-27 2.425E-02.05670.281 2321.90570.57-.030140          3 0 0          0 0 0 12  6  7       11  7  4      334233807260713049    75.0   69.0
 1110584.650935 8.495E-29 5.390E-04.08480.391 2000.86290.69-.005620          0 8 0          0 1 0  6  2  5        5  1  4      334223807294713152    39.0   33.0
 1110584.661241 2.774E-29 1.823E-07.08960.391  326.62550.72-.002590          0 4 1          0 0 0  5  5  0        5  1  5      432233807394713155    11.0   11.0
 1110584.681794 1.684E-28 3.824E-06.04670.315  920.16840.40-.011050          0 7 0          0 0 0  9  1  8        9  0  9      332230807294713155    57.0   57.0
 1110584.733764 1.387E-29 5.855E-03.06460.333 2919.63290.57-.019100          1 1 2          0 1 0  8  4  5        8  5  4      334253807294713152    51.0   51.0
 1110584.744551 2.236E-27 1.610E-04.07500.333  882.89030.66-.012432          1 2 1          0 0 0  7  5  2        8  1  7      334233807294713110    15.0   17.0
 1110584.822491 1.281E-25 8.933E-02.05190.400 1437.96860.46-.010480          1 2 1          0 0 0 11  2  9       10  2  8      364333807294703152    23.0   21.0
 1110584.824781 1.212E-30 7.959E-04.05630.298 3072.72630.54-.033270          1 1 2          0 1 0 11  0 11       10  3  8      332230807294713152    69.0   63.0
 1110584.826575 4.049E-26 5.189E-03.05240.300 1050.15770.72-.015000          2 0 1          0 0 0  9  1  8        8  3  5      364343807262703120    19.0   17.0
 1110584.893252 8.466E-29 3.937E-04.06740.298 2054.34520.67-.023430          0 0 3          0 0 0 11  3  9       10  7  4      364233807360713049    69.0   63.0
 1110584.998413 2.984E-26 1.945E-02.05980.300 1631.38300.56-.022310          3 0 0          0 0 0 10  5  6        9  6  3      364333807260703049    63.0   57.0
 1110585.299503 1.817E-25 2.538E-03.07270.281  742.07630.67-.007440          0 2 2          0 0 0  6  4  3        5  5  0      324453801594703152    39.0   33.0
 1110585.361071 4.028E-30 1.143E-04.03750.250 2248.06450.40-.039180          1 0 2          0 0 0 14  0 14       13  3 11      232230807294713152    29.0   27.0
 1110585.372199 8.046E-30 3.586E-06.05010.281 1327.11760.41-.010651         -2-2-2          0 0 0 10 -1 -1       11  1 11      132232477291712250    21.0   23.0
 1110585.378710 2.716E-23 4.227E-01.08720.391  503.96810.71-.010710          2 0 1          0 0 0  5  3  2        5  3  3      365243803567713152    11.0   11.0
 1110585.399748 2.415E-27 6.613E-03.03690.265 1962.50690.34-.040000          1 0 2          0 0 0 12  2 11       12  3 10      334223807294713152    75.0   75.0
 1110585.456895 5.143E-26 1.269E-03.07810.371  888.59880.69-.013360          3 0 0          0 0 0  7  4  3        6  5  2      364243807260713049    45.0   39.0
 1110585.469370 2.288E-29 1.685E-07.07860.391  610.34120.67-.016110          0 2 2          0 0 0  6  3  4        5  4  1      334263807294713152    39.0   33.0
 1110585.480275 1.665E-30 2.533E-02.08460.371 3601.85880.68-.019030          2 2 1          0 2 0  6  1  5        6  1  6      332230807294713152    39.0   39.0
 1110585.503754 8.943E-29 7.284E-02.03400.208 2952.38690.38-.010651         -2-2-2          0 0 0 15 -1 -1       16  1 15      132232477291712250    31.0   33.0
 1110585.574752 3.506E-27 2.064E-03.06600.315 1340.88490.62-.022750          2 0 1          0 0 0  8  6  3        9  4  6      334243807294713152    17.0   19.0
 1110585.684853 1.528E-30 5.734E-01.07960.371 4290.75700.65-.011310          2 0 2          0 0 1  7  1  6        6  1  5      332230807294713152    45.0   39.0
 1110585.744793 2.816E-28 7.646E-02.02270.208 2952.39370.20-.040000          0 0 3          0 0 0 15  2 14       16  2 15      364233807360713049    93.0   99.0
 1110585.752747 4.423E-27 1.177E-05.09540.391  325.34790.73-.004560          2 0 1          0 0 0  4  2  2        5  0  5      334233807294713152    27.0   33.0
 1110585.791053 2.785E-29 2.577E-03.06360.333 2630.19250.58-.004890          0 5 1          0 1 0  9  5  5        8  3  6      2322338072947131 9    57.0   51.0
 1110585.819022 1.048E-29 1.476E-04.09220.391 2130.49420.73-.020590          1 1 2          0 1 0  5  0  5        5  3  2      432230807294713152    33.0   33.0
 1110585.844255 1.123E-25 6.003E-03.09060.400  757.78020.73-.016390          0 0 3          0 0 0  5  0  5        6  4  2      364343807360703049    11.0   13.0
 1110585.844294 5.700E-29 3.745E-07.08810.434  285.21930.73-.010651         -2-2-2          0 0 0  4  2  2        3  3  1      132232477291712250     9.0    7.0
 1110585.905640 3.484E-29 3.499E-01.08700.412 3482.06450.69-.014790          2 2 1          0 2 0  5  2  4        4  2  3      334233807294713152    33.0   27.0
 1110585.912489 9.907E-29 4.630E-04.07100.315 1810.58330.68-.021380          0 0 3          0 0 0 10  3  8        9  7  3      364233807360713049    21.0   19.0
 1110585.913726 4.373E-28 9.586E-07.08710.434  285.41860.70-.006960          0 7 0          0 0 0  4  2  3        3  3  0      3322338072947131 9    27.0   21.0
 1110586.105263 1.581E-27 2.172E-03.07590.298 1538.14950.67-.008820          3 0 0          0 0 0  9  6  4       10  3  7      334233807260713049    19.0   21.0
 1110586.137012 8.844E-28 2.486E-03.07320.298 1724.70540.70-.036520          1 0 2          0 0 0 11  2 10       10  5  5      334233807294713152    23.0   21.0
 1110586.199407 5.017E-26 2.103E-03.07480.278  742.07300.68-.006070          0 2 2          0 0 0  6  4  2        5  5  1      324353801594703152    13.0   11.0
 1110586.273852 2.218E-26 3.681E-03.06870.310 1080.38540.61-.001950          2 0 1          0 0 0  8  4  5        9  2  8      324443801594703152    17.0   19.0
 1110586.274139 1.210E-25 2.380E-03.08960.437  586.47920.72-.011480          3 0 0          0 0 0  6  2  4        7  1  7      334443801560703049    13.0   15.0
 1110586.388318 1.639E-28 8.517E-03.08380.352 2462.87520.72-.014010          1 3 1          0 1 0  7  5  3        7  3  4      334233807294713152    45.0   45.0
 1110586.577199 3.840E-30 4.379E-02.07990.281 3659.90400.69-.024750          1 1 2          0 1 0 11  4  7       11  5  6      332230807294713152    69.0   69.0
 1110586.580786 5.054E-27 4.907E-02.09450.391 2053.96860.75-.009510          3 1 0          0 1 0  5  3  2        5  2  3      434263807294713152    33.0   33.0
